season_id,season_year,player_id,player_nickname,teammate_id,teammate_nickname,played_minutes,played_percentage,total_minutes
15,2013,31,Arthur,481,Alex,331.1833333333332,0.5076125274612984,685.8666666666667
15,2013,31,Arthur,437,Ronald,224.41666666666663,0.3439687324375413,685.8666666666667
15,2013,31,Arthur,794,Isaac,91.16666666666667,0.13973330608491283,685.8666666666667
15,2013,31,Arthur,33,Rossi,37.900000000000006,0.05809022633219229,685.8666666666667
15,2013,31,Arthur,284,Alírio,16.266666666666666,0.024932304705461594,685.8666666666667
15,2013,31,Arthur,583,B. Felipe,12.0,0.018392683799111013,685.8666666666667
15,2013,31,Arthur,987,Abner,8.433333333333334,0.012925969447708572,685.8666666666667
15,2013,31,Arthur,629,Maxwell,8.0,0.012261789199407342,685.8666666666667
15,2013,31,Arthur,861,Bala,4.683333333333334,0.007178255760486382,685.8666666666667
15,2013,31,Arthur,821,Salvador,0.23333333333333334,0.00035763551831604744,685.8666666666667
15,2013,33,Rossi,78,Giovannoni,109.03333333333333,0.6563001605136437,166.06666666666663
15,2013,33,Rossi,11282,Osimani,96.29999999999997,0.5796548956661315,166.06666666666663
15,2013,33,Rossi,366,Nezinho,80.83333333333334,0.48655698234349926,166.06666666666663
15,2013,33,Rossi,437,Ronald,78.76666666666668,0.4741171749598717,166.06666666666663
15,2013,33,Rossi,11284,Goree,65.11666666666666,0.39195425361155695,166.06666666666663
15,2013,33,Rossi,481,Alex,53.11666666666667,0.319723113964687,166.06666666666663
15,2013,33,Rossi,794,Isaac,39.46666666666666,0.23756019261637237,166.06666666666663
15,2013,33,Rossi,31,Arthur,37.900000000000006,0.2281300160513644,166.06666666666663
15,2013,33,Rossi,583,B. Felipe,26.283333333333335,0.15820626003210275,166.06666666666663
15,2013,33,Rossi,987,Abner,26.06666666666667,0.1569020866773676,166.06666666666663
15,2013,33,Rossi,629,Maxwell,18.35,0.1104534510433387,166.06666666666663
15,2013,33,Rossi,861,Bala,17.35,0.10443418940609953,166.06666666666663
15,2013,33,Rossi,821,Salvador,15.950000000000001,0.0960072231139647,166.06666666666663
15,2013,34,Cipriano,11344,Cox,397.90000000000003,0.7377170755824737,539.1833333333333
15,2013,34,Cipriano,341,Schneider,295.50000000000006,0.5478647796798718,539.1833333333333
15,2013,34,Cipriano,11304,Thiaguinho,289.0166666666666,0.5358445089920277,539.1833333333333
15,2013,34,Cipriano,155,Luiz Felipe,285.1833333333334,0.528737408071195,539.1833333333333
15,2013,34,Cipriano,168,Guilherme,278.5666666666666,0.5164699338730611,539.1833333333333
15,2013,34,Cipriano,11351,Smith,241.8166666666667,0.44833446634942237,539.1833333333333
15,2013,34,Cipriano,431,De Bem,112.16666666666666,0.2079599530313331,539.1833333333333
15,2013,34,Cipriano,287,Alfredo,99.5,0.18447561955379774,539.1833333333333
15,2013,34,Cipriano,698,Diego,57.883333333333326,0.10731722390457947,539.1833333333333
15,2013,34,Cipriano,342,Muñoz,39.083333333333336,0.07246152895371118,539.1833333333333
15,2013,34,Cipriano,1225,Verson,34.550000000000004,0.06405660960385641,539.1833333333333
15,2013,34,Cipriano,11306,Lupa,23.3,0.04319881342315063,539.1833333333333
15,2013,34,Cipriano,11305,Junior,3.0,0.00556207898152154,539.1833333333333
15,2013,35,Mineiro,1047,Holloway,562.0333333333333,0.7948053172433303,777.8166666666667
15,2013,35,Mineiro,797,Dawkins,495.98333333333346,0.7014000188554733,777.8166666666667
15,2013,35,Mineiro,420,Pilar,419.50000000000006,0.5932403130008489,777.8166666666667
15,2013,35,Mineiro,145,Renato,356.70000000000005,0.5044310361082307,777.8166666666667
15,2013,35,Mineiro,360,Pedro,252.03333333333333,0.3564155746205338,777.8166666666667
15,2013,35,Mineiro,119,César,238.26666666666662,0.3369472989535214,777.8166666666667
15,2013,35,Mineiro,241,André,231.65,0.32759027057603485,777.8166666666667
15,2013,35,Mineiro,1006,Gemerson,151.64999999999998,0.21445743377015186,777.8166666666667
15,2013,35,Mineiro,1013,Pecos,106.21666666666665,0.15020741020081085,777.8166666666667
15,2013,35,Mineiro,572,Duso,9.833333333333334,0.013905911190723114,777.8166666666667
15,2013,35,Mineiro,370,Arthur,4.566666666666667,0.00645799943433582,777.8166666666667
15,2013,35,Mineiro,308,Labbate,0.1,0.00014141604600735372,777.8166666666667
15,2013,39,Diego,122,Fernando,608.6999999999999,0.8027518902760683,831.3833333333333
15,2013,39,Diego,449,F. Penna,459.15000000000015,0.6055257605064185,831.3833333333333
15,2013,39,Diego,11243,Taboada,436.1500000000001,0.5751934235976791,831.3833333333333
15,2013,39,Diego,11245,Coimbra,428.3333333333334,0.5648848250395642,831.3833333333333
15,2013,39,Diego,789,Rafinha,384.71666666666675,0.5073632846843681,831.3833333333333
15,2013,39,Diego,1229,Lacerda,225.9666666666667,0.2980042201512222,831.3833333333333
15,2013,39,Diego,396,Fábio,162.61666666666665,0.21445841392649903,831.3833333333333
15,2013,39,Diego,566,Murilo,148.0,0.19518199402145248,831.3833333333333
15,2013,39,Diego,533,Adyb,125.71666666666667,0.16579479514682613,831.3833333333333
15,2013,39,Diego,626,Raphael,34.733333333333334,0.04580622472305258,831.3833333333333
15,2013,39,Diego,1039,Felippe,18.983333333333334,0.025035167926850718,831.3833333333333
15,2013,40,Audrei,480,Valtinho,876.2833333333333,0.8910751813436378,1178.733333333333
15,2013,40,Audrei,427,Cipolini,845.2166666666666,0.8594841027726934,1178.733333333333
15,2013,40,Audrei,425,Robert Day,638.4999999999999,0.6492780150498271,1178.733333333333
15,2013,40,Audrei,91,Helinho,474.45,0.48245881635143384,1178.733333333333
15,2013,40,Audrei,782,Leonardo,363.4333333333333,0.3695681648701783,1178.733333333333
15,2013,40,Audrei,982,Kurtz,271.83333333333337,0.2764219374957631,1178.733333333333
15,2013,40,Audrei,11371,Leandro,157.31666666666663,0.15997220527421868,1178.733333333333
15,2013,40,Audrei,304,Icaro,105.11666666666663,0.1068910582333401,1178.733333333333
15,2013,40,Audrei,11357,McCants,82.11666666666666,0.08350281336858519,1178.733333333333
15,2013,40,Audrei,394,Gruber,63.46666666666666,0.06453799742390347,1178.733333333333
15,2013,40,Audrei,981,Zanini,41.75,0.042454748830587766,1178.733333333333
15,2013,40,Audrei,384,Leandro ,14.116666666666665,0.01435495898583147,1178.733333333333
15,2013,43,Shilton,530,Gegê,489.31666666666655,0.752062093344946,694.9833333333332
15,2013,43,Shilton,11279,Laprovittola,398.86666666666673,0.6130437010092733,694.9833333333332
15,2013,43,Shilton,482,Olivinha,347.0833333333333,0.5334545827142786,694.9833333333332
15,2013,43,Shilton,193,Marcelinho,316.66666666666663,0.486705261540038,694.9833333333332
15,2013,43,Shilton,367,Marquinhos,303.78333333333336,0.46690404221527765,694.9833333333332
15,2013,43,Shilton,11358,Washam,288.8,0.44387519852451474,694.9833333333332
15,2013,43,Shilton,164,Felicio,216.08333333333334,0.3321123008350839,694.9833333333332
15,2013,43,Shilton,11281,Meyinsse,95.14999999999999,0.146242123059583,694.9833333333332
15,2013,43,Shilton,483,Benite,51.783333333333324,0.07958911829499464,694.9833333333332
15,2013,43,Shilton,536,Chupeta,49.35,0.0758491726010554,694.9833333333332
15,2013,43,Shilton,537,Diego,25.3,0.03888518879040936,694.9833333333332
15,2013,43,Shilton,11297,Léo,10.966666666666665,0.016855371689123422,694.9833333333332
15,2013,43,Shilton,11296,Danielzinho,9.383333333333333,0.014421845381423232,694.9833333333332
15,2013,57,André Goes,273,Felipe,394.63333333333367,0.7493512247610612,594.9166666666665
15,2013,57,André Goes,11335,Devon,345.0333333333334,0.6551680486106715,594.9166666666665
15,2013,57,André Goes,11333,Brown,298.83333333333337,0.5674409772770427,594.9166666666665
15,2013,57,André Goes,105,Jimmy,277.3666666666667,0.5266789037280839,594.9166666666665
15,2013,57,André Goes,381,Davi,239.18333333333328,0.4541743148300522,594.9166666666665
15,2013,57,André Goes,159,Drudi,212.21666666666667,0.40296854231280443,594.9166666666665
15,2013,57,André Goes,30,Matheus,132.75000000000003,0.25207291600734216,594.9166666666665
15,2013,57,André Goes,11334,Nick,126.18333333333331,0.2396037723906575,594.9166666666665
15,2013,57,André Goes,369,Erick,63.266666666666666,0.12013418570795614,594.9166666666665
15,2013,57,André Goes,845,Paranhos,7.833333333333333,0.014874359136654212,594.9166666666665
15,2013,57,André Goes,1325,Victor,7.166666666666666,0.013608456231407044,594.9166666666665
15,2013,57,André Goes,11287,Sualisson,1.1,0.0020887397936578257,594.9166666666665
15,2013,57,André Goes,975,Rômulo,0.9666666666666667,0.001835559212608392,594.9166666666665
15,2013,60,Robson,773,Gorauskas,181.2,0.7001996522187155,256.1666666666667
15,2013,60,Robson,1227,Rashaun,137.2666666666667,0.530430862368777,256.1666666666667
15,2013,60,Robson,275,Arnaldinho,127.25,0.49172409351452295,256.1666666666667
15,2013,60,Robson,299,Daniel Filé,118.84999999999998,0.45926450698782745,256.1666666666667
15,2013,60,Robson,1059,Gaspar,103.76666666666665,0.4009789399111224,256.1666666666667
15,2013,60,Robson,11363,Cicero,85.96666666666667,0.3321955303664583,256.1666666666667
15,2013,60,Robson,11342,Collins,77.78333333333335,0.30057319507953884,256.1666666666667
15,2013,60,Robson,151,Eddy,63.06666666666666,0.24370451471630056,256.1666666666667
15,2013,60,Robson,11294,Rafael,40.25000000000001,0.15553551877374894,256.1666666666667
15,2013,60,Robson,140,Edu Mariano,38.13333333333333,0.14735621820055383,256.1666666666667
15,2013,60,Robson,11347,Muojeke,31.733333333333327,0.12262510465640492,256.1666666666667
15,2013,60,Robson,1060,Mateus,29.516666666666666,0.11405938043408252,256.1666666666667
15,2013,60,Robson,1042,Vitor,0.35,0.0013524827719456425,256.1666666666667
15,2013,62,Tiagão,23,Neto,257.7333333333333,0.7696978746702502,798.4833333333335
15,2013,62,Tiagão,399,Dos Santos,180.41666666666663,0.5387984669752625,798.4833333333335
15,2013,62,Tiagão,1017,Wiggins,166.83333333333334,0.4982330396695038,798.4833333333335
15,2013,62,Tiagão,400,Guto,147.03333333333333,0.4391020855109253,798.4833333333335
15,2013,62,Tiagão,1016,Tyrone ,128.14999999999998,0.382708675526355,798.4833333333335
15,2013,62,Tiagão,29,Thyago Aleo,127.13333333333333,0.3796724901697277,798.4833333333335
15,2013,62,Tiagão,11364,Maxi Stanic,96.26666666666667,0.28749191180130407,798.4833333333335
15,2013,62,Tiagão,1011,Caleb Brown,88.10000000000001,0.26310288188741227,798.4833333333335
15,2013,62,Tiagão,178,Vinicius,60.21666666666667,0.17983176546712457,798.4833333333335
15,2013,62,Tiagão,309,Fabricio,52.63333333333333,0.15718480911851077,798.4833333333335
15,2013,62,Tiagão,11349,Cadu,13.116666666666665,0.039171768453536406,798.4833333333335
15,2013,62,Tiagão,11318,Igor,12.3,0.03673286546214723,798.4833333333335
15,2013,62,Tiagão,106,R. Piru,9.466666666666665,0.028271365287939866,798.4833333333335
15,2013,78,Giovannoni,366,Nezinho,860.9166666666669,0.8151719349188069,1079.4833333333333
15,2013,78,Giovannoni,11282,Osimani,703.1500000000001,0.6657881862799253,1079.4833333333333
15,2013,78,Giovannoni,11284,Goree,671.8166666666665,0.6361197468714002,1079.4833333333333
15,2013,78,Giovannoni,481,Alex,600.1166666666668,0.568229520097212,1079.4833333333333
15,2013,78,Giovannoni,31,Arthur,515.6666666666667,0.4882667634573204,1079.4833333333333
15,2013,78,Giovannoni,437,Ronald,357.0666666666666,0.3380939605788503,1079.4833333333333
15,2013,78,Giovannoni,794,Isaac,275.8666666666666,0.2612085154733537,1079.4833333333333
15,2013,78,Giovannoni,33,Rossi,109.03333333333333,0.10323985670775014,1079.4833333333333
15,2013,78,Giovannoni,583,B. Felipe,60.599999999999994,0.057380024302870605,1079.4833333333333
15,2013,78,Giovannoni,629,Maxwell,40.533333333333324,0.038379598213581216,1079.4833333333333
15,2013,78,Giovannoni,987,Abner,16.066666666666666,0.015212965739264925,1079.4833333333333
15,2013,78,Giovannoni,861,Bala,9.183333333333334,0.008695377720264496,1079.4833333333333
15,2013,78,Giovannoni,821,Salvador,2.6333333333333333,0.002493411397099438,1079.4833333333333
15,2013,78,Giovannoni,284,Alírio,1.8166666666666667,0.0017201382423027768,1079.4833333333333
15,2013,85,Andrezão,478,Fischer,301.73333333333335,0.5842072993642907,513.3000000000003
15,2013,85,Andrezão,192,Larry,261.8,0.5068895414501922,513.3000000000003
15,2013,85,Andrezão,11290,Barrios,259.06666666666666,0.501597340991965,513.3000000000003
15,2013,85,Andrezão,146,Deodato,248.05,0.48026719158411063,513.3000000000003
15,2013,85,Andrezão,187,Murilo,228.36666666666673,0.44215689438187766,513.3000000000003
15,2013,85,Andrezão,100,Tischer,173.16666666666666,0.33528026073768114,513.3000000000003
15,2013,85,Andrezão,149,F. Fischer,173.14999999999995,0.3352479912226919,513.3000000000003
15,2013,85,Andrezão,11291,Ayarza,152.28333333333333,0.2948465584562265,513.3000000000003
15,2013,85,Andrezão,175,Mathias,128.18333333333334,0.24818483978185812,513.3000000000003
15,2013,85,Andrezão,451,Lucas,125.88333333333334,0.24373164671334996,513.3000000000003
15,2013,85,Andrezão,1010,Scaglia,10.183333333333334,0.01971667365839492,513.3000000000003
15,2013,85,Andrezão,11362,Vezaro,3.25,0.006292555422891995,513.3000000000003
15,2013,85,Andrezão,11339,Gabriel,0.8166666666666667,0.0015812062344702962,513.3000000000003
15,2013,86,Filipin,11316,Toledo,633.3666666666666,0.7680740546112336,1068.7333333333333
15,2013,86,Filipin,404,Alemão,533.3666666666668,0.646805586434101,1068.7333333333333
15,2013,86,Filipin,310,Gustavinho,402.4,0.48798431594478253,1068.7333333333333
15,2013,86,Filipin,11332,Ted,311.4833333333333,0.37773106696040587,1068.7333333333333
15,2013,86,Filipin,190,Jeff,304.4666666666667,0.3692220627766438,1068.7333333333333
15,2013,86,Filipin,271,Gehrke,302.5333333333334,0.36687753905855264,1068.7333333333333
15,2013,86,Filipin,11356,Jason Smith,245.45,0.29765345514077257,1068.7333333333333
15,2013,86,Filipin,1058,Jefferson,216.83333333333343,0.2629504618307498,1068.7333333333333
15,2013,86,Filipin,1052,Sidão,114.91666666666666,0.13935768134688847,1068.7333333333333
15,2013,86,Filipin,191,Babby,82.45,0.09998585201204603,1068.7333333333333
15,2013,86,Filipin,958,Patekoski,67.33333333333333,0.08165410190593611,1068.7333333333333
15,2013,86,Filipin,11345,White Jr.,38.56666666666667,0.04676920589364757,1068.7333333333333
15,2013,86,Filipin,11315,Vithinho,21.750000000000007,0.026375891828526402,1068.7333333333333
15,2013,86,Filipin,567,PH Macedo,20.03333333333333,0.024294116458152278,1068.7333333333333
15,2013,86,Filipin,953,Lucas Santos,3.5166666666666666,0.004264607797562505,1068.7333333333333
15,2013,91,Helinho,427,Cipolini,518.1666666666666,0.8091928893053273,718.3833333333338
15,2013,91,Helinho,480,Valtinho,502.1499999999999,0.7841805262746929,718.3833333333338
15,2013,91,Helinho,40,Audrei,474.45,0.7409229327711403,718.3833333333338
15,2013,91,Helinho,425,Robert Day,323.73333333333323,0.5055568569272009,718.3833333333338
15,2013,91,Helinho,782,Leonardo,190.51666666666665,0.2975195856432678,718.3833333333338
15,2013,91,Helinho,982,Kurtz,187.5666666666667,0.2929127300174382,718.3833333333338
15,2013,91,Helinho,11371,Leandro,134.3833333333333,0.2098591915879335,718.3833333333338
15,2013,91,Helinho,304,Icaro,85.9,0.13414538924025918,718.3833333333338
15,2013,91,Helinho,11357,McCants,52.88333333333335,0.08258504463704743,718.3833333333338
15,2013,91,Helinho,981,Zanini,45.4,0.07089872725853044,718.3833333333338
15,2013,91,Helinho,394,Gruber,32.55,0.05083157648161159,718.3833333333338
15,2013,91,Helinho,384,Leandro ,13.566666666666666,0.021186330392233402,718.3833333333338
15,2013,91,Helinho,715,Dida,0.13333333333333333,0.00020821946331433318,718.3833333333338
15,2013,93,Taddei,11301,Maique,22.1,0.9144827586206898,24.166666666666664
15,2013,93,Taddei,972,Lucas Marciel,15.116666666666665,0.6255172413793103,24.166666666666664
15,2013,93,Taddei,980,Felipe,14.016666666666666,0.5800000000000001,24.166666666666664
15,2013,93,Taddei,1224,João Pedro,10.133333333333333,0.4193103448275862,24.166666666666664
15,2013,93,Taddei,11299,André M.,10.083333333333334,0.4172413793103449,24.166666666666664
15,2013,93,Taddei,11331,R. Soleira,7.483333333333333,0.30965517241379314,24.166666666666664
15,2013,93,Taddei,11330,Duval,5.216666666666667,0.21586206896551727,24.166666666666664
15,2013,93,Taddei,558,Antonio,4.25,0.17586206896551726,24.166666666666664
15,2013,93,Taddei,600,Feliciano,4.25,0.17586206896551726,24.166666666666664
15,2013,93,Taddei,979,J. Socas,2.95,0.1220689655172414,24.166666666666664
15,2013,93,Taddei,11140,Dudú,1.0666666666666667,0.04413793103448276,24.166666666666664
15,2013,96,Cauê,448,Lucas,321.9166666666667,0.8018182572958611,486.7833333333333
15,2013,96,Cauê,423,Figueroa,283.4,0.7058823529411763,486.7833333333333
15,2013,96,Cauê,1226,Prestes,273.1833333333333,0.6804350533438497,486.7833333333333
15,2013,96,Cauê,555,Léo Meindl,167.49999999999997,0.4172028726804764,486.7833333333333
15,2013,96,Cauê,813,Basden,165.26666666666668,0.4116401677114035,486.7833333333333
15,2013,96,Cauê,26,Jhonatan,144.53333333333333,0.3599983394910539,486.7833333333333
15,2013,96,Cauê,979,J. Socas,99.03333333333335,0.24666860392710363,486.7833333333333
15,2013,96,Cauê,600,Feliciano,60.48333333333333,0.15064967412511931,486.7833333333333
15,2013,96,Cauê,558,Antonio,43.55,0.10847274689692388,486.7833333333333
15,2013,96,Cauê,862,Hayes,33.56666666666667,0.0836066254306945,486.7833333333333
15,2013,96,Cauê,11299,André M.,6.55,0.016314500394370872,486.7833333333333
15,2013,96,Cauê,11301,Maique,6.466666666666667,0.016106936776121877,486.7833333333333
15,2013,96,Cauê,980,Felipe,0.48333333333333334,0.001203868985844161,486.7833333333333
15,2013,100,Tischer,478,Fischer,496.78333333333325,0.7561965649339116,662.3666666666671
15,2013,100,Tischer,192,Larry,460.13333333333327,0.7004084532054696,662.3666666666671
15,2013,100,Tischer,11290,Barrios,389.3166666666666,0.592612324631504,662.3666666666671
15,2013,100,Tischer,187,Murilo,361.8499999999999,0.550802953040566,662.3666666666671
15,2013,100,Tischer,146,Deodato,339.4666666666666,0.5167313595656695,662.3666666666671
15,2013,100,Tischer,149,F. Fischer,175.7833333333333,0.26757490422913965,662.3666666666671
15,2013,100,Tischer,85,Andrezão,173.16666666666666,0.26359185123170203,662.3666666666671
15,2013,100,Tischer,11291,Ayarza,153.66666666666666,0.2339092269832813,662.3666666666671
15,2013,100,Tischer,451,Lucas,70.85,0.1078468681025953,662.3666666666671
15,2013,100,Tischer,1010,Scaglia,3.216666666666667,0.004896364512773676,662.3666666666671
15,2013,100,Tischer,175,Mathias,2.566666666666667,0.003906943704492985,662.3666666666671
15,2013,100,Tischer,11339,Gabriel,0.5,0.0007610929294466854,662.3666666666671
15,2013,100,Tischer,11362,Vezaro,0.5,0.0007610929294466854,662.3666666666671
15,2013,102,Morro,137,Shamell,557.4500000000002,0.9318789702440655,667.0666666666665
15,2013,102,Morro,1021,Joe Smith,497.6000000000001,0.8318288197927114,667.0666666666665
15,2013,102,Morro,107,Mineiro,417.8333333333335,0.6984843419146328,667.0666666666665
15,2013,102,Morro,11261,Jonathan,203.18333333333334,0.33965786247631774,667.0666666666665
15,2013,102,Morro,596,Leandrinho,188.53333333333336,0.3151677253984174,667.0666666666665
15,2013,102,Morro,351,A. Bambu,140.13333333333335,0.2342583305471971,667.0666666666665
15,2013,102,Morro,818,Humberto,110.38333333333333,0.18452579962108542,667.0666666666665
15,2013,102,Morro,575,Lucas Dias,94.41666666666667,0.157834614955979,667.0666666666665
15,2013,102,Morro,118,Bruno Mortari,73.58333333333333,0.12300791262676916,667.0666666666665
15,2013,102,Morro,11262,Bruno Caboclo,51.86666666666667,0.08670455811880083,667.0666666666665
15,2013,102,Morro,210,Paulinho,44.800000000000004,0.07489134068873285,667.0666666666665
15,2013,102,Morro,859,Toyloy,8.483333333333333,0.014181433188454247,667.0666666666665
15,2013,102,Morro,191,Babby,4.533333333333333,0.007578290426836062,667.0666666666665
15,2013,105,Jimmy,273,Felipe,586.1833333333332,0.762283534536943,874.3666666666664
15,2013,105,Jimmy,11333,Brown,484.86666666666673,0.6305294869849806,874.3666666666664
15,2013,105,Jimmy,11335,Devon,441.0666666666666,0.5735711653915345,874.3666666666664
15,2013,105,Jimmy,159,Drudi,361.5666666666666,0.4701879104445265,874.3666666666664
15,2013,105,Jimmy,381,Davi,354.71666666666675,0.46128004508116816,874.3666666666664
15,2013,105,Jimmy,57,André Goes,277.3666666666667,0.3606926894817835,874.3666666666664
15,2013,105,Jimmy,30,Matheus,222.66666666666663,0.2895598084050371,874.3666666666664
15,2013,105,Jimmy,11334,Nick,152.38333333333338,0.19816207546760892,874.3666666666664
15,2013,105,Jimmy,369,Erick,94.65,0.12308459221049445,874.3666666666664
15,2013,105,Jimmy,845,Paranhos,31.733333333333334,0.04126660742538853,874.3666666666664
15,2013,105,Jimmy,1325,Victor,29.183333333333334,0.03795054075727695,874.3666666666664
15,2013,105,Jimmy,975,Rômulo,23.900000000000002,0.03107999739916342,874.3666666666664
15,2013,105,Jimmy,11287,Sualisson,15.65,0.020351546414096547,874.3666666666664
15,2013,106,R. Piru,23,Neto,38.66666666666667,0.7692307692307694,153.56666666666666
15,2013,106,R. Piru,1016,Tyrone ,34.449999999999996,0.6853448275862069,153.56666666666666
15,2013,106,R. Piru,11364,Maxi Stanic,32.53333333333333,0.6472148541114058,153.56666666666666
15,2013,106,R. Piru,309,Fabricio,29.433333333333337,0.5855437665782495,153.56666666666666
15,2013,106,R. Piru,400,Guto,23.283333333333335,0.46319628647214856,153.56666666666666
15,2013,106,R. Piru,29,Thyago Aleo,18.983333333333334,0.37765251989389925,153.56666666666666
15,2013,106,R. Piru,1017,Wiggins,14.25,0.28348806366047746,153.56666666666666
15,2013,106,R. Piru,62,Tiagão,9.466666666666665,0.18832891246684347,153.56666666666666
